105.00000000	4.00000000	28.00000000	8.00000000	2000.00000000	50.83740000	0.00066411	0.00022137	1.00000000	0.00001845	0.00014758	0.00265644	45.79020000	76.88890000	3.50000000	13.00000000	0.00066411	6.00000000	0.00000000	0.00029516
106.00000000	5.00000000	20.00000000	10.00000000	120.00000000	160.64640000	0.00343034	0.00063363	7.00000000	0.00000000	0.00009468	0.00553516	28.36360000	37.79470000	4.76710000	29.00000000	0.00276760	10.00000000	0.00008740	0.00010196
118.00000000	5.00000000	16.00000000	14.00000000	350.00000000	107.91180000	0.00670131	0.00070610	5.00000000	0.00001332	0.00046629	0.00323741	67.07440000	71.32510000	4.37860000	27.00000000	0.00133230	9.00000000	0.00023981	0.00000000
127.00000000	4.00000000	26.00000000	28.00000000	1100.00000000	114.78060000	0.00262961	0.00028739	5.00000000	0.00024428	0.00034487	0.00364985	40.44270000	59.93700000	4.99610000	16.00000000	0.00158060	5.00000000	0.00000000	0.00000000
132.00000000	5.00000000	21.00000000	10.00000000	800.00000000	115.12740000	0.00265115	0.00066004	8.00000000	0.00009901	0.00069304	0.00414723	30.76600000	49.48540000	4.67900000	30.00000000	0.00082505	8.00000000	0.00000000	0.00051703
138.00000000	6.00000000	21.00000000	6.00000000	500.00000000	133.70160000	0.00449980	0.00042011	3.00000000	0.00001867	0.00007469	0.00387431	21.46860000	50.52530000	5.48920000	29.00000000	0.00100830	10.00000000	0.00000000	0.00056014
139.00000000	5.00000000	18.00000000	20.00000000	800.00000000	99.50880000	0.00073402	0.00010830	1.00000000	0.00002407	0.00057759	0.00269542	22.72650000	68.73210000	6.70540000	23.00000000	0.00196140	7.00000000	0.00000000	0.00000000
140.00000000	5.00000000	26.00000000	10.00000000	500.00000000	83.91720000	0.00285351	0.00049297	3.00000000	0.00000000	0.00000000	0.00460733	51.20820000	52.04940000	2.86630000	31.00000000	0.00065413	9.00000000	0.00000000	0.00000000
141.00000000	4.00000000	17.00000000	14.00000000	500.00000000	216.69360000	0.01249465	0.00048159	4.00000000	0.00005351	0.00010702	0.00433433	27.92550000	45.16050000	6.33950000	18.00000000	0.00120400	5.00000000	0.00000000	0.00000000
142.00000000	4.00000000	23.00000000	20.00000000	800.00000000	129.85980000	0.00231508	0.00033377	5.00000000	0.00007812	0.00100841	0.00347262	36.39340000	57.52150000	6.75870000	36.00000000	0.00075276	11.00000000	0.00028406	0.00122860
144.00000000	6.00000000	18.00000000	70.00000000	2520.00000000	267.55860000	0.02781493	0.00070816	10.00000000	0.00000000	0.00012786	0.00561610	34.60350000	40.60250000	4.16290000	36.00000000	0.00085569	12.00000000	0.00008850	0.00019671
149.00000000	5.00000000	25.00000000	6.00000000	800.00000000	74.11740000	0.00087500	0.00020536	6.00000000	0.00001786	0.00004464	0.00351786	46.41220000	71.81730000	3.79440000	34.00000000	0.00092857	5.00000000	0.00000000	0.00000000
154.00000000	5.00000000	25.00000000	20.00000000	700.00000000	101.67960000	0.00140619	0.00042720	5.00000000	0.00000000	0.00012460	0.00345319	26.79790000	54.59790000	5.31440000	22.00000000	0.00103240	4.00000000	0.00000000	0.00056960
158.00000000	6.00000000	18.00000000	10.00000000	160.00000000	150.50040000	0.00566669	0.00063153	6.00000000	0.00037550	0.00040964	0.00462552	30.22220000	45.59410000	4.90770000	14.00000000	0.00100700	6.00000000	0.00000000	0.00000000
160.00000000	3.00000000	19.00000000	6.00000000	150.00000000	64.64160000	0.00067234	0.00033617	1.00000000	0.00015408	0.00020310	0.00275941	53.57760000	78.29440000	4.22840000	41.00000000	0.00063733	6.00000000	0.00007000	0.00006300
161.00000000	3.00000000	18.00000000	8.00000000	250.00000000	41.90940000	0.00027575	0.00019090	0.00000000	0.00000000	0.00016969	0.00214237	54.46770000	91.30690000	3.68810000	17.00000000	0.00066817	6.00000000	0.00000000	0.00002120
162.00000000	5.00000000	16.00000000	16.00000000	1000.00000000	128.07840000	0.00275379	0.00009496	4.00000000	0.00024056	0.00016459	0.00396926	35.39300000	56.40190000	5.27110000	27.00000000	0.00043048	8.00000000	0.00000000	0.00000000
163.00000000	6.00000000	16.00000000	28.00000000	500.00000000	161.34660000	0.00610991	0.00057748	9.00000000	0.00032795	0.00072720	0.00413506	34.12090000	47.10340000	5.84660000	48.00000000	0.00134750	9.00000000	0.00037786	0.00017111
168.00000000	4.00000000	22.00000000	4.00000000	400.00000000	90.76860000	0.00161045	0.00039279	4.00000000	0.00000000	0.00018330	0.00346968	44.74240000	59.53210000	4.56980000	15.00000000	0.00070703	6.00000000	0.00000000	0.00032733
169.00000000	6.00000000	20.00000000	14.00000000	730.00000000	162.08760000	0.00759673	0.00057163	7.00000000	0.00025573	0.00075215	0.00398640	23.53030000	51.03400000	5.76980000	28.00000000	0.00260240	6.00000000	0.00000000	0.00001500
171.00000000	1.00000000	18.00000000	6.00000000	230.00000000	69.50760000	0.00017507	0.00020425	4.00000000	0.00005836	0.00020425	0.00145892	45.06120000	112.96000000	9.14000000	11.00000000	0.00058357	4.00000000	0.00000000	0.00000000
175.00000000	3.00000000	16.00000000	24.00000000	300.00000000	81.07020000	0.00174679	0.00010429	0.00000000	0.00002607	0.00014339	0.00262019	47.48000000	75.08460000	5.07960000	14.00000000	0.00080822	6.00000000	0.00002610	0.00003910
178.00000000	5.00000000	22.00000000	8.00000000	300.00000000	157.33200000	0.00774267	0.00022347	1.00000000	0.00013145	0.00098591	0.00379903	33.04170000	57.77160000	5.85810000	29.00000000	0.00189290	6.00000000	0.00000000	0.00000000
180.00000000	4.00000000	23.00000000	4.00000000	100.00000000	67.61940000	0.00156576	0.00039831	4.00000000	0.00004120	0.00112625	0.00166191	49.43330000	89.91740000	7.13220000	17.00000000	0.00083782	6.00000000	0.00009610	0.00027470
181.00000000	2.00000000	25.00000000	10.00000000	200.00000000	75.96420000	0.00060967	0.00013686	4.00000000	0.00012442	0.00032350	0.00209028	45.10180000	78.30950000	6.54170000	15.00000000	0.00093316	6.00000000	0.00000000	0.00000000
182.00000000	5.00000000	25.00000000	12.00000000	200.00000000	164.11140000	0.00337203	0.00040389	7.00000000	0.00011271	0.00156861	0.00498760	40.46040000	43.78150000	5.63650000	32.00000000	0.00127740	8.00000000	0.00021604	0.00108960
184.00000000	4.00000000	20.00000000	14.00000000	270.00000000	101.78640000	0.00145318	0.00053821	2.00000000	0.00005382	0.00030499	0.00418012	22.56900000	54.60940000	4.29610000	15.00000000	0.00096878	4.00000000	0.00000000	0.00021529
187.00000000	2.00000000	25.00000000	8.00000000	100.00000000	79.12800000	0.00050077	0.00008988	4.00000000	0.00001926	0.00172060	0.00275424	50.53270000	67.14220000	5.34500000	28.00000000	0.00043657	6.00000000	0.00000000	0.00000642
193.00000000	4.00000000	22.00000000	20.00000000	1200.00000000	120.70140000	0.00549562	0.00023989	5.00000000	0.00000000	0.00002181	0.00361286	44.83870000	60.91750000	4.80890000	31.00000000	0.00051612	5.00000000	0.00000000	0.00000000
194.00000000	6.00000000	18.00000000	20.00000000	800.00000000	108.54240000	0.00210054	0.00039838	2.00000000	0.00000000	0.00043459	0.00307837	28.47620000	61.92940000	5.83530000	11.00000000	0.00253510	4.00000000	0.00000000	0.00000000
196.00000000	5.00000000	18.00000000	28.00000000	800.00000000	84.15780000	0.00236825	0.00060040	4.00000000	0.00000000	0.00000000	0.00278519	48.86750000	77.74850000	4.90420000	15.00000000	0.00086724	6.00000000	0.00005000	0.00010007
201.00000000	3.00000000	23.00000000	2.00000000	30.00000000	66.78180000	0.00068585	0.00016823	2.00000000	0.00005176	0.00111289	0.00240696	56.77840000	97.97850000	4.93550000	19.00000000	0.00042704	6.00000000	0.00000000	0.00000000
203.00000000	6.00000000	18.00000000	28.00000000	2000.00000000	129.14640000	0.00263107	0.00059973	4.00000000	0.00007738	0.00033856	0.00514606	25.02450000	43.08270000	4.19170000	35.00000000	0.00083188	9.00000000	0.00017412	0.00048365
204.00000000	3.00000000	18.00000000	8.00000000	600.00000000	62.21940000	0.00109920	0.00032172	0.00000000	0.00004021	0.00020107	0.00238606	44.31640000	90.89890000	4.53930000	14.00000000	0.00071046	7.00000000	0.00000000	0.00010724
209.00000000	3.00000000	20.00000000	6.00000000	150.00000000	72.14100000	0.00123790	0.00039388	5.00000000	0.00001876	0.00027196	0.00337610	45.91640000	68.87780000	3.75280000	24.00000000	0.00079713	8.00000000	0.00012192	0.00035637
210.00000000	4.00000000	23.00000000	20.00000000	100.00000000	83.96580000	0.00267270	0.00037692	3.00000000	0.00000000	0.00017133	0.00291256	44.04760000	78.07060000	4.61180000	10.00000000	0.00071957	3.00000000	0.00000000	0.00000000
212.00000000	5.00000000	17.00000000	56.00000000	540.00000000	199.68540000	0.00514630	0.00045313	1.00000000	0.00003237	0.00029130	0.00479026	25.38310000	33.90540000	6.70950000	29.00000000	0.00208760	7.00000000	0.00000000	0.00001620
213.00000000	4.00000000	29.00000000	12.00000000	800.00000000	66.67380000	0.00032090	0.00004584	2.00000000	0.00000000	0.00019483	0.00229211	38.51260000	72.16000000	5.46000000	20.00000000	0.00103140	9.00000000	0.00025213	0.00014899
215.00000000	2.00000000	27.00000000	24.00000000	250.00000000	73.97220000	0.00264728	0.00045488	7.00000000	0.00000746	0.00018643	0.00268456	58.88580000	88.68890000	4.41110000	24.00000000	0.00058166	8.00000000	0.00010440	0.00023863
219.00000000	6.00000000	21.00000000	8.00000000	730.00000000	130.94100000	0.00475830	0.00075655	10.00000000	0.00007964	0.00013936	0.00338457	36.80470000	57.24710000	5.77650000	11.00000000	0.00059728	2.00000000	0.00000000	0.00000000
220.00000000	2.00000000	27.00000000	8.00000000	280.00000000	55.04700000	0.00064281	0.00012645	0.00000000	0.00007377	0.00009484	0.00252909	62.84520000	83.86670000	3.93330000	22.00000000	0.00052689	6.00000000	0.00000000	0.00017914
223.00000000	6.00000000	16.00000000	10.00000000	1600.00000000	181.10400000	0.00563541	0.00058179	10.00000000	0.00000000	0.00045631	0.00500799	20.80370000	39.22550000	5.69930000	30.00000000	0.00172260	8.00000000	0.00036505	0.00117500
225.00000000	4.00000000	22.00000000	36.00000000	1000.00000000	98.66940000	0.00447485	0.00046292	1.00000000	0.00025718	0.00036005	0.00239173	52.69570000	62.58060000	5.82800000	17.00000000	0.00059150	3.00000000	0.00000000	0.00000000
226.00000000	4.00000000	18.00000000	6.00000000	50.00000000	107.41860000	0.00302858	0.00031062	4.00000000	0.00022002	0.00033651	0.00355923	37.37230000	56.04360000	5.08730000	24.00000000	0.00095776	7.00000000	0.00000000	0.00000000
228.00000000	4.00000000	18.00000000	4.00000000	140.00000000	119.87160000	0.00254677	0.00041653	3.00000000	0.00004760	0.00064264	0.00278479	42.66090000	67.60680000	7.14960000	20.00000000	0.00234450	5.00000000	0.00000000	0.00001190
229.00000000	5.00000000	18.00000000	24.00000000	200.00000000	111.85560000	0.00440040	0.00062549	0.00000000	0.00009876	0.00019752	0.00391757	48.17980000	54.15130000	4.35290000	31.00000000	0.00100960	8.00000000	0.00016460	0.00038408
230.00000000	3.00000000	24.00000000	10.00000000	200.00000000	87.16200000	0.00039855	0.00006642	1.00000000	0.00038748	0.00087459	0.00263484	38.83540000	60.01680000	6.19750000	21.00000000	0.00111810	7.00000000	0.00000000	0.00003320
234.00000000	2.00000000	16.00000000	24.00000000	50.00000000	109.03800000	0.00430087	0.00017786	6.00000000	0.00000000	0.00000000	0.00339542	28.55500000	63.14290000	4.85710000	13.00000000	0.00101860	6.00000000	0.00000000	0.00008080
235.00000000	6.00000000	16.00000000	42.00000000	700.00000000	163.44360000	0.00539994	0.00052623	4.00000000	0.00016192	0.00106865	0.00466321	27.25570000	42.45140000	5.36810000	32.00000000	0.00084197	9.00000000	0.00017001	0.00029955
240.00000000	6.00000000	20.00000000	16.00000000	900.00000000	127.66020000	0.00273766	0.00057713	5.00000000	0.00051794	0.00038475	0.00334438	22.66670000	64.63720000	6.47790000	21.00000000	0.00266370	6.00000000	0.00000000	0.00000000
244.00000000	5.00000000	23.00000000	12.00000000	600.00000000	142.50960000	0.00405927	0.00054357	7.00000000	0.00005260	0.00009644	0.00348062	39.77780000	56.74560000	6.69770000	33.00000000	0.00125370	9.00000000	0.00008770	0.00007010
246.00000000	5.00000000	19.00000000	6.00000000	550.00000000	106.43160000	0.00160844	0.00009351	0.00000000	0.00000000	0.00024314	0.00319818	25.12940000	64.79530000	5.72510000	11.00000000	0.00100990	3.00000000	0.00000000	0.00000000
250.00000000	5.00000000	23.00000000	8.00000000	700.00000000	68.63880000	0.00044102	0.00008820	2.00000000	0.00002940	0.00026461	0.00273433	84.60870000	75.09680000	4.65590000	25.00000000	0.00061743	3.00000000	0.00000000	0.00000000
251.00000000	6.00000000	23.00000000	40.00000000	2000.00000000	128.08020000	0.00278084	0.00030286	4.00000000	0.00114262	0.00070209	0.00355176	25.24510000	50.96120000	6.13950000	20.00000000	0.00106000	8.00000000	0.00005510	0.00033040
256.00000000	6.00000000	20.00000000	16.00000000	625.00000000	189.15060000	0.01419935	0.00021876	3.00000000	0.00015910	0.00021876	0.00375865	21.19150000	48.25400000	5.65610000	18.00000000	0.00127280	4.00000000	0.00011932	0.00009940
257.00000000	3.00000000	17.00000000	8.00000000	100.00000000	98.63400000	0.00224169	0.00006517	3.00000000	0.00003910	0.00043009	0.00310187	52.43880000	70.90760000	5.18490000	19.00000000	0.00143360	7.00000000	0.00031279	0.00014336
260.00000000	3.00000000	35.00000000	14.00000000	1300.00000000	38.64720000	0.00026436	0.00010770	0.00000000	0.00000979	0.00015666	0.00245760	54.49600000	100.98800000	2.94820000	20.00000000	0.00054831	7.00000000	0.00000000	0.00000000
263.00000000	2.00000000	22.00000000	16.00000000	450.00000000	114.94200000	0.00174437	0.00029999	2.00000000	0.00002222	0.00008888	0.00257766	31.22080000	61.55170000	8.13790000	22.00000000	0.00138880	7.00000000	0.00015555	0.00097773
264.00000000	6.00000000	16.00000000	28.00000000	750.00000000	211.05360000	0.01628008	0.00068061	7.00000000	0.00005445	0.00023141	0.00495481	33.11290000	41.71430000	4.70600000	21.00000000	0.00088479	8.00000000	0.00010890	0.00032669
265.00000000	5.00000000	21.00000000	10.00000000	350.00000000	77.72520000	0.00130828	0.00040777	1.00000000	0.00006796	0.00108740	0.00239568	37.54290000	73.33330000	5.72340000	16.00000000	0.00066263	4.00000000	0.00000000	0.00033981
266.00000000	4.00000000	28.00000000	6.00000000	1200.00000000	62.83140000	0.00096989	0.00019066	4.00000000	0.00005803	0.00020724	0.00239572	44.01390000	84.29070000	4.72320000	23.00000000	0.00059686	9.00000000	0.00004140	0.00007460
267.00000000	5.00000000	22.00000000	6.00000000	160.00000000	134.57100000	0.00316939	0.00046954	4.00000000	0.00000000	0.00048421	0.00487146	28.59210000	49.50600000	4.48490000	25.00000000	0.00183410	7.00000000	0.00000000	0.00000000
268.00000000	4.00000000	31.00000000	10.00000000	400.00000000	119.23200000	0.00338472	0.00040780	2.00000000	0.00014273	0.00044858	0.00322160	30.62420000	68.45570000	5.93040000	16.00000000	0.00063209	5.00000000	0.00000000	0.00022429
272.00000000	4.00000000	26.00000000	8.00000000	600.00000000	83.26560000	0.00413375	0.00034448	4.00000000	0.00002297	0.00025262	0.00328404	80.67610000	69.53850000	3.56640000	14.00000000	0.00050524	7.00000000	0.00000000	0.00016076
280.00000000	4.00000000	21.00000000	16.00000000	612.00000000	109.49940000	0.00207897	0.00018592	2.00000000	0.00000000	0.00035495	0.00451288	41.26320000	52.67420000	4.27340000	19.00000000	0.00152120	7.00000000	0.00011832	0.00118320
281.00000000	5.00000000	23.00000000	20.00000000	1300.00000000	110.73120000	0.00317406	0.00039549	6.00000000	0.00001014	0.00025352	0.00436052	31.82280000	48.13950000	4.12790000	27.00000000	0.00057802	7.00000000	0.00032450	0.00020282
284.00000000	4.00000000	25.00000000	4.00000000	180.00000000	107.40840000	0.00160440	0.00038833	8.00000000	0.00000000	0.00039854	0.00396501	30.56330000	51.41240000	4.81440000	22.00000000	0.00114450	8.00000000	0.00007150	0.00012263
288.00000000	2.00000000	32.00000000	10.00000000	400.00000000	53.87880000	0.00131205	0.00006906	4.00000000	0.00000000	0.00009865	0.00158827	21.32500000	105.34160000	5.67700000	14.00000000	0.00047352	7.00000000	0.00000000	0.00000000
290.00000000	3.00000000	31.00000000	12.00000000	300.00000000	72.09480000	0.00353023	0.00010424	1.00000000	0.00003475	0.00031967	0.00228631	73.96340000	89.17930000	3.73560000	37.00000000	0.00042391	7.00000000	0.00000000	0.00000000
297.00000000	5.00000000	18.00000000	6.00000000	180.00000000	162.43980000	0.01168039	0.00052078	5.00000000	0.00009920	0.00066958	0.00406706	33.79140000	55.82930000	4.61590000	13.00000000	0.00081837	7.00000000	0.00000000	0.00007440
299.00000000	5.00000000	21.00000000	20.00000000	1000.00000000	111.08760000	0.00314119	0.00080391	7.00000000	0.00000000	0.00022331	0.00354314	25.63710000	55.63030000	5.06300000	12.00000000	0.00064015	4.00000000	0.00000000	0.00000000
301.00000000	5.00000000	19.00000000	14.00000000	450.00000000	117.41280000	0.00526756	0.00045987	5.00000000	0.00000000	0.00016722	0.00323997	53.01300000	53.70320000	5.41290000	18.00000000	0.00186040	6.00000000	0.00000000	0.00000000
302.00000000	5.00000000	27.00000000	10.00000000	150.00000000	164.48940000	0.00850159	0.00057186	8.00000000	0.00003050	0.00023637	0.00490271	40.03120000	43.34680000	4.63300000	30.00000000	0.00086160	9.00000000	0.00019062	0.00056423
305.00000000	6.00000000	20.00000000	28.00000000	1600.00000000	195.19860000	0.00601194	0.00033633	5.00000000	0.00006306	0.00029429	0.00393088	30.94620000	41.58290000	7.66310000	13.00000000	0.00140840	5.00000000	0.00000000	0.00002100
312.00000000	5.00000000	17.00000000	28.00000000	730.00000000	116.20620000	0.00431556	0.00034209	5.00000000	0.00009210	0.00026314	0.00349982	41.47920000	59.14290000	5.23680000	29.00000000	0.00121050	5.00000000	0.00017104	0.00017104
314.00000000	6.00000000	17.00000000	14.00000000	300.00000000	207.57600000	0.01029479	0.00072418	5.00000000	0.00012780	0.00249915	0.00576508	20.52350000	37.99010000	4.94580000	34.00000000	0.00205900	7.00000000	0.00000000	0.00000000
316.00000000	5.00000000	20.00000000	18.00000000	770.00000000	193.60860000	0.00731799	0.00065210	7.00000000	0.00010144	0.00057964	0.00530373	17.99450000	39.18030000	5.64210000	28.00000000	0.00286920	6.00000000	0.00000000	0.00000000
318.00000000	5.00000000	17.00000000	36.00000000	720.00000000	335.49900000	0.03563825	0.00013736	5.00000000	0.00001145	0.00041779	0.00476169	24.25510000	43.00480000	5.70070000	28.00000000	0.00056659	11.00000000	0.00000000	0.00000000
320.00000000	5.00000000	19.00000000	8.00000000	500.00000000	188.76000000	0.01045077	0.00030276	2.00000000	0.00039246	0.00069522	0.00433954	22.23830000	47.09040000	5.93280000	23.00000000	0.00063916	6.00000000	0.00000000	0.00000000
321.00000000	3.00000000	30.00000000	12.00000000	500.00000000	62.89800000	0.00203280	0.00041580	6.00000000	0.00000000	0.00001155	0.00401940	58.55910000	60.36780000	2.45400000	26.00000000	0.00072765	6.00000000	0.00000000	0.00008090
329.00000000	6.00000000	24.00000000	24.00000000	1000.00000000	146.68560000	0.00495663	0.00033362	4.00000000	0.00000000	0.00069107	0.00431322	28.88640000	48.90610000	5.30660000	30.00000000	0.00158470	7.00000000	0.00000000	0.00000000
333.00000000	2.00000000	16.00000000	28.00000000	300.00000000	76.85040000	0.00071442	0.00035721	1.00000000	0.00000000	0.00010371	0.00194736	42.57140000	82.50890000	7.22490000	18.00000000	0.00038025	3.00000000	0.00000000	0.00000000
336.00000000	4.00000000	23.00000000	4.00000000	415.00000000	59.18100000	0.00163768	0.00054589	4.00000000	0.00007662	0.00023943	0.00253793	62.59090000	84.45280000	3.88300000	24.00000000	0.00083321	8.00000000	0.00000000	0.00000000
338.00000000	4.00000000	31.00000000	4.00000000	500.00000000	100.43220000	0.00068627	0.00007521	3.00000000	0.00000940	0.00066747	0.00379799	45.66750000	66.78220000	4.85890000	25.00000000	0.00109050	9.00000000	0.00021622	0.00011281
339.00000000	6.00000000	16.00000000	20.00000000	500.00000000	157.90020000	0.00813008	0.00020787	4.00000000	0.00002310	0.00020787	0.00297949	18.50000000	52.93020000	7.13180000	13.00000000	0.00076220	7.00000000	0.00000000	0.00000000
342.00000000	3.00000000	22.00000000	10.00000000	200.00000000	87.24840000	0.00025053	0.00005567	0.00000000	0.00000000	0.00019486	0.00342390	27.27870000	49.95120000	4.79670000	17.00000000	0.00055673	3.00000000	0.00000000	0.00019486
350.00000000	4.00000000	16.00000000	14.00000000	150.00000000	130.44720000	0.00225728	0.00057081	10.00000000	0.00002595	0.00103783	0.00356754	37.38690000	50.50180000	6.33090000	21.00000000	0.00108970	7.00000000	0.00035027	0.00005190
351.00000000	6.00000000	22.00000000	24.00000000	1000.00000000	189.37500000	0.01065540	0.00081965	6.00000000	0.00020491	0.00055957	0.00610794	30.03100000	34.71480000	3.96260000	46.00000000	0.00111910	9.00000000	0.00038618	0.00043347
357.00000000	7.00000000	21.00000000	24.00000000	1000.00000000	286.45380000	0.01785185	0.00071704	6.00000000	0.00004945	0.00129809	0.00620611	20.42320000	30.98010000	5.71710000	30.00000000	0.00137230	6.00000000	0.00000000	0.00000000
361.00000000	6.00000000	21.00000000	10.00000000	350.00000000	178.36800000	0.00527146	0.00087858	4.00000000	0.00044825	0.00091444	0.00372947	17.15940000	42.59620000	7.45190000	20.00000000	0.00091444	5.00000000	0.00000000	0.00000000
363.00000000	1.00000000	33.00000000	4.00000000	120.00000000	68.65980000	0.00030205	0.00032288	0.00000000	0.00000000	0.00006249	0.00239553	48.68120000	87.51300000	5.41300000	23.00000000	0.00054160	6.00000000	0.00000000	0.00020831
366.00000000	5.00000000	23.00000000	12.00000000	500.00000000	136.57680000	0.00248311	0.00017919	2.00000000	0.00000000	0.00005120	0.00230391	34.74160000	61.28890000	10.03330000	17.00000000	0.00058878	4.00000000	0.00000000	0.00007680
371.00000000	6.00000000	25.00000000	10.00000000	400.00000000	262.61100000	0.01569941	0.00040923	7.00000000	0.00016741	0.00042783	0.00450149	25.99170000	33.80170000	7.42150000	22.00000000	0.00241820	6.00000000	0.00013021	0.00000000
378.00000000	3.00000000	19.00000000	20.00000000	730.00000000	91.30800000	0.00378896	0.00038335	4.00000000	0.00003566	0.00022288	0.00309357	42.05780000	78.60520000	4.42650000	21.00000000	0.00074888	5.00000000	0.00000000	0.00000000
381.00000000	6.00000000	23.00000000	20.00000000	1800.00000000	176.51880000	0.00717098	0.00038347	10.00000000	0.00024287	0.00030678	0.00414153	24.64400000	44.85190000	5.98770000	23.00000000	0.00235200	7.00000000	0.00000000	0.00000000
383.00000000	6.00000000	16.00000000	42.00000000	2200.00000000	209.83980000	0.01306105	0.00076971	2.00000000	0.00010824	0.00039688	0.00438976	27.87910000	48.36160000	6.47400000	21.00000000	0.00182810	8.00000000	0.00025256	0.00009620
384.00000000	3.00000000	22.00000000	40.00000000	480.00000000	108.46920000	0.00218670	0.00044101	3.00000000	0.00027563	0.00012863	0.00337192	32.71040000	56.65400000	5.42510000	23.00000000	0.00098309	6.00000000	0.00000000	0.00000000
388.00000000	6.00000000	18.00000000	10.00000000	430.00000000	166.90200000	0.00827103	0.00044393	4.00000000	0.00018692	0.00049065	0.00313084	31.42860000	52.68660000	7.32090000	15.00000000	0.00184580	5.00000000	0.00000000	0.00002340
389.00000000	4.00000000	21.00000000	12.00000000	350.00000000	89.93940000	0.00125939	0.00068398	10.00000000	0.00045599	0.00040170	0.00272506	31.61600000	68.60560000	5.83670000	20.00000000	0.00111830	7.00000000	0.00017371	0.00016285
392.00000000	4.00000000	19.00000000	20.00000000	639.00000000	197.56740000	0.01481431	0.00027307	5.00000000	0.00023894	0.00038686	0.00457400	40.12970000	45.13430000	4.80850000	25.00000000	0.00093301	8.00000000	0.00002280	0.00000000
